gene,contribution
Amillepora12701,1.174083873670695e-5
Amillepora12695,2.652114641601412e-5
Amillepora12700,2.1368973371070847e-5
Amillepora12699,3.781043540672144e-7
Amillepora12705,1.3999203776716401e-4
Amillepora12710,1.8680397879690787e-6
Amillepora12708,2.047569598860032e-5
Amillepora12706,2.9425189346607763e-5
Amillepora12707,3.36647898396508e-6
Amillepora12721,1.5499102284293888e-6
Amillepora12709,9.056231691405218e-5
Amillepora12720,5.53318287119688e-6
Amillepora12712,2.875590558061974e-5
Amillepora12711,8.731954850849717e-7
Amillepora12716,8.66475284168669e-5
Amillepora12719,1.1158272810298539e-4
Amillepora12715,2.8249048501668376e-5
Amillepora12724,1.4708488205047476e-7
Amillepora12727,1.3308511139769827e-6
Amillepora12726,9.270582068996524e-6
Amillepora12725,5.739432614816918e-6
Amillepora12723,8.649119568008856e-8
Amillepora12736,9.162760391947603e-5
Amillepora12729,4.108121887453897e-5
Amillepora12730,6.178974635014499e-6
Amillepora12728,1.6255861051335985e-5
Amillepora12738,2.300763063505785e-8
Amillepora12737,1.8154774999928705e-6
Amillepora12733,5.501447435843167e-8
Amillepora12734,3.508152336570893e-8
Amillepora12742,5.53172342035815e-6
Amillepora12740,1.882301498609134e-9
Amillepora12747,2.3493929872119276e-6
Amillepora12745,4.423159620476775e-6
Amillepora12748,4.386637566919235e-8
Amillepora12739,3.296108955351476e-5
Amillepora12741,2.3680233562277736e-4
Amillepora12743,1.1399842418225098e-5
Amillepora12744,1.6749584353190007e-4
Amillepora12749,5.06873402137731e-5
Amillepora12751,6.0669969053877545e-6
Amillepora12752,2.4774794801483838e-6
Amillepora12758,1.1604061158552426e-5
Amillepora12755,2.302518842426981e-4
Amillepora12759,2.793920487816852e-5
Amillepora12757,3.307843988665201e-7
Amillepora12756,3.733576681207961e-4
Amillepora12767,2.230879002187558e-4
Amillepora12760,4.93930572097776e-6
Amillepora12761,1.0290603526379123e-4
Amillepora12762,3.8932830925027466e-5
Amillepora12763,8.89538941670902e-6
Amillepora12769,4.672502317002596e-5
Amillepora12768,1.2406690691518567e-5
Amillepora12774,3.5542772287769657e-4
Amillepora12771,8.298358296316547e-6
Amillepora12770,1.2813499280528106e-4
Amillepora12773,3.6287331537936834e-5
Amillepora12782,4.248486493495479e-5
Amillepora12783,1.572520831937564e-7
Amillepora12786,4.651291260265165e-6
Amillepora12777,1.3753140014705684e-7
Amillepora12791,2.1167288992682282e-5
Amillepora12789,8.903809027559891e-6
Amillepora12787,2.4028774691852388e-4
Amillepora12788,2.9117982763658946e-7
Amillepora12790,1.6764470973966977e-6
Amillepora12792,3.922908416699347e-5
Amillepora12795,3.70968299593511e-5
Amillepora12798,1.1776514903510236e-5
Amillepora12797,7.418230687597525e-5
Amillepora12799,2.5642338545360863e-4
Amillepora12800,2.9423436821426625e-4
Amillepora12801,2.620209186865543e-7
Amillepora12793,2.3087811940258307e-4
Amillepora12807,3.676524962097571e-5
Amillepora12806,2.1177573854379923e-4
Amillepora12810,5.655613503742743e-5
Amillepora12804,3.5360910985491827e-6
Amillepora12809,1.790696074408161e-4
Amillepora12802,3.929025232366457e-5
Amillepora12811,6.893761964359764e-7
Amillepora12812,4.5478872748501684e-7
Amillepora12818,3.546425135974165e-6
Amillepora12814,8.354197262365901e-6
Amillepora12816,9.142402835820274e-7
Amillepora12813,1.661950684257216e-5
Amillepora12823,1.3008201211408809e-8
Amillepora12822,1.1846565754236185e-6
Amillepora12826,1.258492664456457e-4
Amillepora12820,1.2580786848030642e-5
Amillepora12824,6.969349651065964e-5
Amillepora12825,4.640719254977239e-5
Amillepora12830,2.028907123368382e-5
Amillepora12833,2.1566837135580767e-6
Amillepora12827,1.2364271030220498e-10
Amillepora12828,5.173709016871167e-6
Amillepora12831,4.620821581231205e-6
Amillepora12829,1.4346856602245206e-6
Amillepora12834,2.09743552222691e-5
Amillepora12840,1.9737455437058656e-6
Amillepora12844,7.117870171400613e-5
Amillepora12842,2.734228612668115e-5
Amillepora12841,5.706221800571599e-5
Amillepora12839,7.571059655001867e-6
Amillepora12838,6.0805891704352635e-5
Amillepora12845,3.9085699304799987e-4
Amillepora12846,1.9414533285092326e-4
Amillepora12848,2.683658402917114e-4
Amillepora12847,3.0035770800786228e-5
Amillepora12850,4.2247557765037536e-5
Amillepora12849,1.6020305713721772e-5
Amillepora12853,4.850835896815439e-6
Amillepora12860,1.9544917495443757e-5
Amillepora12857,2.470280822752992e-5
Amillepora12855,1.0044267594061794e-4
Amillepora12863,1.4677024976028196e-4
Amillepora12867,1.3753346360631877e-6
Amillepora12862,6.10182533840528e-5
Amillepora12865,9.556426273630427e-5
Amillepora12861,3.364168907487291e-5
Amillepora12872,6.66262188161939e-5
Amillepora12873,5.116113363207473e-6
Amillepora12871,3.4512005708004e-6
Amillepora12868,5.666304823372711e-5
Amillepora12870,3.0287591044805007e-5
Amillepora12886,9.849709715556487e-5
Amillepora12877,1.2515722306952822e-5
Amillepora12879,1.136842487179659e-5
Amillepora12874,2.1772112093697858e-6
Amillepora12880,3.0999852586965597e-6
Amillepora12882,3.457067662839973e-5
Amillepora12887,3.3219221978363684e-5
Amillepora12878,5.014973970259978e-5
Amillepora12875,6.297615628366819e-5
Amillepora12883,2.150211629132323e-6
Amillepora12885,3.4173264052035506e-5
Amillepora12884,2.0412459053889173e-6
Amillepora12891,1.5149224791438944e-4
Amillepora12907,5.441483428226764e-4
Amillepora12898,4.439635414468576e-5
Amillepora12901,4.099728813587193e-5
Amillepora12908,4.821798701332149e-6
Amillepora12890,2.5526083977601574e-7
Amillepora12892,4.558147615670753e-5
Amillepora12906,3.606032418241759e-5
Amillepora12902,2.7919279939058777e-6
Amillepora12899,3.1184852583239913e-5
Amillepora12894,2.6966163407737122e-5
Amillepora12896,8.558915335753336e-6
Amillepora12909,2.6706819294516278e-5
Amillepora12905,9.229221497784576e-7
Amillepora12903,1.5106355471688996e-4
Amillepora23461,3.560217747110197e-5
Amillepora23467,2.7519030915684535e-5
Amillepora23464,7.0758372294426886e-6
Amillepora23468,4.7595492712523085e-5
Amillepora23474,1.711979283728733e-5
Amillepora23472,4.5194372868385834e-5
Amillepora23470,4.023546576791705e-5
Amillepora23473,8.569370041323154e-6
Amillepora23475,2.5838289261876674e-5
Amillepora23479,2.5902336865371026e-7
Amillepora23476,1.3800489237012257e-5
Amillepora23477,8.655605175486967e-5
Amillepora23478,1.0330799779484437e-4
Amillepora23481,4.971842662750157e-5
Amillepora23491,3.8447062210163846e-5
Amillepora23489,1.1332857987521661e-5
Amillepora23483,2.376863211659262e-5
Amillepora23492,2.4823530291401447e-5
Amillepora23490,7.725440422243822e-4
Amillepora23493,1.921312982029323e-5
Amillepora23484,5.395647792843552e-6
Amillepora23498,9.329357761973045e-6
Amillepora23496,7.749096161037585e-6
Amillepora23501,1.885172645835382e-4
Amillepora23497,1.0628218878465507e-5
Amillepora23504,7.444113721664223e-6
Amillepora23513,2.2151496697405003e-4
Amillepora23512,1.4919186473419149e-6
Amillepora23509,2.1559946320436944e-5
Amillepora23511,1.2042034034835756e-4
Amillepora23507,7.93621659768235e-6
Amillepora23506,9.908886040079014e-5
Amillepora23508,7.870114176886946e-5
Amillepora23524,1.4555796638081794e-5
Amillepora23515,6.841008855977407e-5
Amillepora23527,3.244307212869011e-4
Amillepora23522,8.191912070568384e-5
Amillepora23518,1.402756097793645e-4
Amillepora23523,1.3963335700484309e-5
Amillepora23517,4.480403920273543e-5
Amillepora23520,1.7742265049613558e-5
Amillepora23533,9.085995500037657e-6
Amillepora23530,1.798394376293756e-4
Amillepora23529,1.349077789761989e-4
Amillepora23531,1.8447307479202427e-5
Amillepora23535,9.231836672844089e-5
Amillepora23541,7.673838494818874e-8
Amillepora23540,4.3328647759573515e-5
Amillepora23544,9.976891756620098e-6
Amillepora23537,2.6823014087010565e-8
Amillepora23538,2.0710618206111994e-5
Amillepora23547,5.176788146262155e-5
Amillepora23543,7.184358546408826e-5
Amillepora23546,3.2911270489924043e-4
Amillepora23542,1.508947099982238e-6
Amillepora23550,6.571447364554137e-5
Amillepora23548,2.086337230781169e-4
Amillepora23552,3.691433075931285e-5
Amillepora23551,1.4382985336853937e-5
Amillepora23556,3.7962117217587294e-5
Amillepora23559,3.5834427961271736e-6
Amillepora23553,3.389408122578271e-5
Amillepora23557,7.069552149390999e-5
Amillepora23555,3.252136150698943e-5
Amillepora23554,5.048628093321143e-6
Amillepora23564,2.644224916083102e-4
Amillepora23565,1.314581304491612e-5
Amillepora23561,2.7826110801892737e-5
Amillepora23562,2.602365127840189e-5
Amillepora23568,7.21527861137078e-6
Amillepora23569,1.708277026299157e-5
Amillepora23570,2.319586073228237e-5
Amillepora23571,2.5096534922505872e-5
Amillepora23572,1.2618399300152827e-5
Amillepora23573,5.583936037619073e-6
Amillepora23575,3.1906853095404197e-5
Amillepora23574,5.287241146300178e-6
Amillepora23590,4.0787358216581805e-5
Amillepora23585,2.0672812605325588e-4
Amillepora23578,8.538686103850203e-7
Amillepora23579,1.4178281392465543e-5
Amillepora23584,8.681979916339248e-5
Amillepora23586,1.4915063740868991e-5
Amillepora23591,2.0717097762809256e-6
Amillepora23594,3.9244083921768984e-4
Amillepora23592,9.82830060640561e-6
Amillepora23593,6.83147439842889e-6
Amillepora23595,1.7541036050297767e-5
Amillepora23596,1.0416538354623054e-5
Amillepora23597,1.2192920763871295e-4
Amillepora23604,9.448172171129096e-7
Amillepora23603,2.172122441962236e-6
Amillepora23598,2.2886235225821e-6
Amillepora23600,9.35181732485145e-9
Amillepora23605,3.551676422161371e-5
Amillepora23608,5.7008492274711626e-6
Amillepora23611,6.936451661260892e-5
Amillepora23618,1.3834815937780115e-5
Amillepora23625,1.922157328269764e-5
Amillepora23619,8.971691128496626e-5
Amillepora23623,2.1959237736829362e-7
Amillepora23628,4.639198504119852e-7
Amillepora23629,1.1315225695564169e-5
Amillepora23626,8.678232759057534e-5
Amillepora23640,6.534281563116606e-6
Amillepora23638,1.1241971519371608e-6
Amillepora23635,2.382949510938941e-6
Amillepora23642,1.8081072659723292e-5
Amillepora23641,7.414496035202692e-5
Amillepora23643,2.8280688723910714e-5
Amillepora23645,5.070065602275283e-7
Amillepora23646,9.196501864994268e-6
Amillepora23659,6.386452073702426e-6
Amillepora23657,3.070816734030377e-5
Amillepora23653,3.3844742505274e-6
Amillepora23658,1.3426444097471974e-5
Amillepora23654,5.617602412397648e-4
Amillepora23660,5.6658146215521304e-5
Amillepora23669,1.4567821732730656e-5
Amillepora23664,8.091720289016575e-5
Amillepora23663,8.963594485954e-5
Amillepora23666,7.547969573452782e-6
Amillepora23667,1.8428691799650417e-4
Amillepora23662,9.720056282790282e-5
Amillepora23673,1.8814547824317433e-6
Amillepora23674,1.4461507080145054e-6
Amillepora23672,6.345629619642879e-6
Amillepora23675,1.668095913048835e-4
Amillepora23671,1.0615402038907561e-5
Amillepora23676,5.4069138209831824e-5
Amillepora23683,3.084681633419936e-5
Amillepora23678,1.2844368678790767e-5
Amillepora23681,2.9994157037029385e-7
Amillepora23688,9.020177470221363e-5
Amillepora23686,1.0943038919677319e-4
Amillepora23689,1.0421633148140994e-5
Amillepora23693,6.175019599283958e-5
Amillepora23690,1.7372197237448828e-6
Amillepora23692,3.392556281898531e-5
Amillepora23691,1.6109545376930345e-5
Amillepora23694,3.6839629367582894e-7
Amillepora23700,8.220261129210661e-6
Amillepora23698,1.7177684008611814e-5
Amillepora23696,1.0178791212830673e-4
Amillepora23695,1.0590441153905162e-7
Amillepora23697,9.332018044270764e-6
Amillepora23701,6.819063769153698e-7
Amillepora23699,1.4725021000902203e-4
Amillepora23702,1.769725754564052e-5
Amillepora23709,7.747181237115243e-5
Amillepora23708,6.711662680708265e-7
Amillepora23706,6.8542043705631184e-6
Amillepora23711,3.3146229493936727e-6
Amillepora23705,8.699769691726396e-6
Amillepora23707,1.3064645701372549e-5
Amillepora23712,5.744571612445997e-6
Amillepora23710,9.537728611393563e-8
Amillepora23714,2.383011655567184e-4
Amillepora23715,7.379933664423517e-6
Amillepora23713,1.2037044066091969e-5
Amillepora23717,2.8865453058122694e-5
Amillepora23716,1.2603447063726496e-6
Amillepora23718,5.757433895026471e-5
Amillepora23725,7.860227133524465e-5
Amillepora23729,8.8054246490901e-6
Amillepora23722,1.68033825532194e-4
Amillepora23726,8.563449986123978e-6
Amillepora23734,2.4353495864210612e-5
Amillepora23727,8.099856246882496e-6
Amillepora23737,4.657906538189109e-5
Amillepora23731,1.5836943751611713e-6
Amillepora23735,1.8494201981250687e-5
Amillepora23744,7.72920166819626e-7
Amillepora23743,7.118182212613964e-5
Amillepora23738,8.166896264589627e-5
Amillepora23739,2.110888644121649e-4
Amillepora23740,5.331414601551996e-5
Amillepora23741,6.552387593458734e-5
Amillepora23742,4.850061886004214e-5
Amillepora23759,6.758850569183009e-6
Amillepora23748,5.1785756662440956e-5
Amillepora23749,3.600212393319132e-5
Amillepora23774,1.097112794637731e-5
Amillepora23782,1.6331713332288297e-6
Amillepora23779,4.998588022811386e-5
Amillepora23798,4.758615075600406e-5
Amillepora23797,2.7660212361084117e-5
Amillepora23793,3.5140457904945584e-6
Amillepora23822,4.1729849800596394e-6
Amillepora23837,5.3233834893719036e-5
Amillepora23844,2.3403680492188218e-6
Amillepora23843,2.7638429778428725e-5
Amillepora23846,2.4463965614327196e-6
Amillepora23852,9.175861058315951e-6
Amillepora23854,6.136998647674193e-6
Amillepora23870,1.7427451439444608e-6
Amillepora23872,3.103758300448212e-5
Amillepora23874,1.914707269488452e-4
Amillepora23877,1.7662933861838335e-5
Amillepora23879,4.125098962744328e-6
Amillepora23897,1.6055949000215263e-4
Amillepora23908,3.3845868187984857e-6
Amillepora23911,3.069566384441049e-6
Amillepora23927,7.645772695984593e-6
Amillepora23928,2.8784417972518417e-6
Amillepora23930,6.323075547543747e-6
Amillepora23934,4.370066418326403e-7
Amillepora23940,2.3474672577707394e-5
Amillepora23939,3.960561522838766e-6
Amillepora23937,7.076984397389243e-6
Amillepora23950,1.102060735563259e-5
Amillepora23956,4.701328870176537e-6
Amillepora23954,2.73782563702623e-6
Amillepora23953,1.7020006715137725e-6
Amillepora23961,7.03579325343766e-5
Amillepora23959,2.7322614827439594e-5
Amillepora23962,5.670187972139936e-5
Amillepora23966,2.582966091043915e-4
Amillepora23973,2.655225761680653e-5
Amillepora23972,2.11159908207659e-4
Amillepora23970,7.454627977521646e-6
Amillepora23968,5.8386610213630956e-6
Amillepora23977,1.7783734436246146e-5
Amillepora23979,5.3939296485836e-5
Amillepora24000,3.110942014694631e-5
Amillepora24002,3.329170146389062e-5
Amillepora24001,5.902466216777389e-6
Amillepora24007,9.902588489050487e-5
Amillepora24008,6.190063113377016e-5
Amillepora24019,4.289748891765225e-6
Amillepora24015,1.2673475630472453e-4
Amillepora24012,8.696735045509293e-6
Amillepora24016,1.5801647872276583e-4
Amillepora24024,1.512722833471569e-4
Amillepora24020,8.878723097156093e-6
Amillepora24025,9.273495256547514e-5
Amillepora24017,1.2158452250980268e-5
Amillepora24033,3.396862520852506e-5
Amillepora24028,8.749305898102167e-5
Amillepora24032,2.166050878079373e-5
Amillepora24038,2.0028126019049107e-5
Amillepora24035,9.196896519926474e-5
Amillepora24036,8.742255770036695e-7
Amillepora24047,1.923396426583445e-7
Amillepora24042,5.197955663894409e-6
Amillepora24041,7.322988752925664e-5
Amillepora24049,5.33476846304587e-7
Amillepora24046,2.1578549640004213e-9
Amillepora24044,1.0757746494699248e-4
Amillepora24050,2.7710417732428544e-5
Amillepora24051,1.4862743985691407e-5
Amillepora24054,6.509781999964604e-7
Amillepora24053,8.101246486398804e-6
Amillepora24056,6.704220746298585e-9
Amillepora24057,6.290285845247247e-7
Amillepora24061,3.910953469221934e-5
Amillepora24063,1.2899811763792212e-5
Amillepora24071,1.0728664463288947e-4
Amillepora24073,2.609123341622603e-4
Amillepora24079,7.72388360421933e-6
Amillepora24082,4.1508104702412576e-5
Amillepora24078,5.80784212472258e-6
Amillepora24081,1.998968258703531e-6
Amillepora24091,6.302105397038628e-5
Amillepora24086,2.377479157729726e-5
Amillepora24090,1.4757896921736151e-5
Amillepora24083,3.280046321907995e-7
Amillepora24088,2.3782146302058596e-5
Amillepora24096,3.1646444315837745e-5
Amillepora24095,4.9711341115469203e-5
Amillepora24094,4.582256733125163e-5
Amillepora24110,2.5124152176189987e-7
Amillepora24111,8.195894717333686e-5
Amillepora24105,7.70223219405284e-6
Amillepora24109,4.527524287883433e-5
Amillepora24112,2.8452819615589436e-5
Amillepora24118,1.8048756395755784e-5
Amillepora24113,9.548630487591468e-6
Amillepora24114,7.463248944801445e-5
Amillepora24123,7.2248297606399345e-6
Amillepora24127,9.582426518608962e-5
Amillepora24121,3.3333338147940436e-5
Amillepora24134,6.630049425313527e-7
Amillepora24140,1.4020961076365493e-4
Amillepora24135,1.0980686462569615e-5
Amillepora24133,1.2304152746323103e-5
Amillepora24131,3.946137671123947e-9
Amillepora24137,1.4223849163878292e-4
Amillepora24144,4.644142333166038e-5
Amillepora24146,2.6817298710324305e-6
Amillepora24141,1.258995935700154e-6
Amillepora24143,9.272246486086967e-6
Amillepora24142,1.1133006620413533e-4
Amillepora24145,2.8861512536977185e-5
Amillepora24153,2.975970495139723e-5
Amillepora24155,2.5909680327176846e-5
Amillepora24154,2.2129350574439e-5
Amillepora24149,1.323210530104038e-4
Amillepora24147,4.940138242338474e-6
Amillepora24156,5.1126328977560916e-5
Amillepora24157,1.3683055246476362e-7
Amillepora24158,6.40589029296523e-5
Amillepora24167,1.27354466058923e-6
Amillepora24165,9.626871910551721e-6
Amillepora24173,5.161696309404062e-5
Amillepora24168,2.166421994510404e-6
Amillepora24164,6.0767638441989715e-5
Amillepora24163,2.898943151134308e-4
Amillepora24171,3.344744967296454e-5
Amillepora24179,1.3218249274845797e-5
Amillepora24176,6.614778999712273e-7
Amillepora24178,8.31339583699541e-5
Amillepora24177,6.360262605504193e-5
Amillepora24174,3.422135040107472e-8
Amillepora24189,8.846030519510872e-5
Amillepora24203,7.874756450397978e-6
Amillepora24197,1.5976374351212105e-5
Amillepora24206,1.945639048386291e-7
Amillepora24201,1.763785223292186e-5
Amillepora24199,1.4835564944448381e-5
Amillepora24200,3.533390700053142e-5
Amillepora24207,1.3577141339010583e-5
Amillepora24208,1.33829628221657e-4
Amillepora24209,5.243408859134918e-6
Amillepora24211,4.712491539520774e-6
Amillepora24222,2.7928764721731684e-6
Amillepora24223,7.12803236189043e-4
Amillepora24225,4.04316390229299e-5
Amillepora24217,2.0222932390514942e-4
Amillepora24216,8.127878313268013e-5
Amillepora24220,1.9999855355036992e-5
Amillepora24224,1.2956773081971977e-5
Amillepora24235,9.764290408466607e-6
