gene	LD1	PCA.pa.1	coef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora14086	1.3908743719803628e-7	0.007710576137396305	0	4.2176870748299315e-5	0.011583313946923511
Amillepora14087	1.5003947550236091e-5	-0.0010876524405757774	0	-1.4388489208633095e-5	0.0032
Amillepora14089	2.194110472101631e-6	0.007413101118588632	0	0	0
Amillepora14091	5.0037749804666564e-6	0.006295681675448549	0	0	0
Amillepora14092	4.378751934806348e-5	0.004634164855491491	0	0	0
Amillepora14093	7.692100235400018e-5	0.0037727938095826036	0	0	0.009214285714285715
Amillepora14094	7.193549907244058e-5	-0.005801908757173915	0	0	0
Amillepora14095	2.9402464855202716e-5	0.007284569962787783	0	0	0
Amillepora14096	1.9384258007101865e-5	0.0038911587004442703	0	0	0.0038823529411765633
Amillepora14097	5.349585115192886e-5	0.009904725899389974	0	0	0
Amillepora14098	5.6054047879521713e-5	0.0065959114258740265	0	0	0.01980000000000001
Amillepora14099	3.1454953091947596e-5	0.0048746231111494055	0	0	0
Amillepora14100	1.7709788759047368e-6	-0.004741692984689909	0	0	0
Amillepora14101	1.5927567058004295e-4	0.008180710257344377	0	0	0
Amillepora14102	8.204904535984751e-7	-0.009877117314965943	0	0	0
Amillepora14103	7.385916424996674e-5	0.010971000702600415	0	0	0
Amillepora14104	8.11574960653277e-7	0.002061159358289394	0	0	0
Amillepora14107	2.8839314143822486e-4	-0.005645241721356387	0	0	0
Amillepora14108	8.141815668795143e-6	0.0045013523988451975	0	0	0.003
Amillepora14109	1.0946140193556557e-5	0.005803474233682357	0	0	0
Amillepora14110	7.169796433041885e-5	0.00740775659875554	0	0	0
Amillepora14111	5.843424441142295e-5	0.0021760350257178226	0	0	0
Amillepora14112	5.714155977294058e-5	-0.004945236451261907	0	-1.3513513513513515e-5	0.007729398012857985
Amillepora14114	2.3442578731939758e-4	-0.0016996931004139091	0	0	0
Amillepora14115	4.552414987728424e-5	0.01562954128479404	0	0	0
Amillepora14116	3.063238513938658e-5	0.005043056303092592	0	0	0
Amillepora14117	3.091242401331522e-4	0.013295203016883002	0	1.1866623079437724e-4	0.034310068892421774
Amillepora14118	4.608968989249848e-5	0.0032549645450045367	0	0	0.003966666666672154
Amillepora14120	2.4713739065427366e-5	-0.00554380532246982	0	0	0
Amillepora14122	1.1917066005810005e-4	0.008665508300043697	0	0	0
Amillepora14125	1.1237151177936193e-6	0.005471559590228816	0	0	0
Amillepora14126	1.3176086178608542e-4	0.006290427182742174	0	9.85014985014985e-5	0.02659387678843575
Amillepora14127	4.961559583695557e-5	0.007905362997632186	0	0	0
Amillepora14128	7.099465842007777e-5	0.016683538747660608	0	0	0
Amillepora14129	4.3987321515744017e-4	0.009734954387678395	0	0	0
Amillepora14130	1.124694399603197e-4	0.007096236440718776	0	4.081632653061224e-5	0.00396825396825642
Amillepora14131	3.7453940887413943e-6	0.006124198303306117	0	0	0.003
Amillepora14132	4.07360028699233e-4	-1.9686111717343154e-6	-0.006789729286189096	-1.4084507042253522e-5	0.003428571428571429
Amillepora14133	2.4839089095021658e-5	0.005015551790182462	0	0	0
Amillepora14134	2.393961517396156e-4	0.009321168747170115	0	2.8985507246376814e-5	0.01067936507936527
Amillepora14136	3.947668018928818e-5	0.013887480454787736	0	0	0.006857142857142858
Amillepora14139	1.2346282247865763e-6	0.010459518393943623	0	-1.5267175572519083e-5	0.0105
Amillepora14140	3.098807653158234e-5	0.006816666550154722	0	0	0
Amillepora14146	5.4769096611703395e-8	0.008631817208001425	0	0	0
Amillepora14147	2.1513582821421172e-5	-0.0020518286935545258	0	-4.434349989184512e-5	0.0060000000000000045
Amillepora14148	2.2733763808258058e-7	0.006945271214383237	0	1.7289956420391204e-4	0.07415891624450213
Amillepora14150	1.9871681109367008e-4	0.006661011375892792	0	-1.4285714285714285e-5	0.007890410958907353
Amillepora14151	1.0301078010406791e-5	0.009597413053806906	0	0	0
Amillepora14152	7.074333899135158e-7	0.005040042339138158	0	0	0
Amillepora14153	1.5359110630799086e-6	-0.005686201570018913	0	1.6417910447761195e-4	0.007862068965517239
Amillepora14154	7.918585470348784e-5	0.004625726126232552	0	0	0
Amillepora14155	2.7212888535623153e-6	-0.0015289991304971232	0	0	0
Amillepora14157	8.17018822264558e-5	0.006882748021448359	0	0	0.0026666666666666666
Amillepora14158	1.317744466271944e-4	0.0024983922260763906	0	0	0
Amillepora14159	7.485417339534619e-6	0.008749021037127986	0	0	0
Amillepora14161	1.352350655925934e-5	-5.264167710762963e-4	0	0	0
Amillepora14162	8.45852949583174e-8	0.008627550017125911	0	0	0
Amillepora14163	8.36141260769748e-6	0.008882811694091684	0	0	0
Amillepora14164	1.3720374374215838e-5	-0.0032707719775798673	0	0	0
Amillepora14165	1.2844068225019014e-4	6.833138022561913e-4	0	0	0
Amillepora14166	5.4049747121508564e-5	0.009201431974815436	0	0	0
Amillepora14167	9.403566909461689e-5	0.008652870205541579	0	5.755395683453238e-5	0.003969465648862638
Amillepora14168	2.5237809936094824e-6	0.01041419499074668	0	0	0
Amillepora14170	5.606527717273274e-6	0.012898172158706768	0	0	0
Amillepora14172	1.1054891445982483e-5	-0.01939589961453628	0	0	0.0038095238095238104
Amillepora14173	4.302898214168561e-6	-7.343572496715983e-4	0	-4.489664082687338e-5	0.03342285714285714
Amillepora14174	3.218124481151464e-5	0.004902738563794076	0	0	0
Amillepora14175	1.3233340733967777e-6	0.006216869810361134	0	0	0
Amillepora14176	5.823147649575722e-6	0.007431340792124698	0	0	0
Amillepora14177	2.6919259576249e-5	0.009419350322375616	0	2.877697841726619e-5	0.0182448140095199
Amillepora14178	3.6308035650798364e-6	0.008116231835520082	0	0	0
Amillepora14179	4.404409441774538e-6	0.0017931114995192443	0	0	0
Amillepora14180	1.4997527970485523e-5	0.008765759416438859	0	0	0
Amillepora14181	7.337914211455939e-8	0.008395661786646762	0	-1.5267175572519083e-5	0.025399814776089897
Amillepora14182	1.2693016978653997e-5	0.004442010145961612	0	0	0
Amillepora14183	3.899259338197021e-5	0.007994065289696265	0	0	0.0026666666666666666
Amillepora14184	4.615179507057743e-5	0.005612111733040263	0	1.3888888888888888e-5	0.011264468864468868
Amillepora14185	6.74943585618674e-7	0.004722475903386518	0	0	0
Amillepora14186	5.429460225364184e-5	0.006891991007062388	0	0	0
Amillepora14187	2.2206094179095312e-5	0.0063642481588170935	0	0	0
Amillepora14188	4.188093406348853e-5	0.004577156773981846	0	0	0
Amillepora14190	6.590332312145519e-8	0.00691261074761984	0	0	0
Amillepora14193	9.243007300056139e-5	0.0015599421011557426	0	0	0
Amillepora14194	1.3926405409693231e-5	-0.004020216401243841	0	-4.379562043795621e-5	0.018545311268715524
Amillepora14196	1.340082120005563e-4	0.0013501664012165774	0	0	0
Amillepora14197	3.380637917342124e-7	0.00380336493521246	0	0	0
Amillepora14199	4.529552219929356e-5	0.0035786670085754917	0	4.8e-5	0.022336623908264186
Amillepora14200	1.404769225438264e-4	0.010475615445219324	0	0	0
Amillepora14201	5.811264686448776e-6	0.012648380234824869	0	0	0
Amillepora14202	8.529065159856988e-5	0.005894962974438511	0	1.45985401459854e-5	0.003826086956521735
Amillepora14203	2.490510035506311e-5	0.004677505965381944	0	0	0
Amillepora14208	1.5973665887481826e-4	0.007276055593484454	0	0	0
Amillepora14209	2.346190105454081e-5	0.008012954840758911	0	-1.4705882352941177e-5	0.006840000000000003
Amillepora14212	1.6999506088576537e-7	0.0024235951360467383	0	-2.7972027972027973e-5	0.0039011019283746577
Amillepora14213	1.3927273799504323e-6	0.0033389303045628575	0	0	0
Amillepora14216	1.0132696130539527e-5	0.004856748591129736	0	0	0
Amillepora14219	3.1645990105745105e-5	0.005163340453806355	0	0	0
Amillepora14220	3.053346665066237e-5	0.0038481009295322833	0	0	0
Amillepora14221	1.5534026639232607e-4	0.0039551989316777576	0	0	0
Amillepora14225	1.1459180768049389e-5	0.007345179779620628	0	0	0
Amillepora14226	8.01296664377691e-6	0.009251881111580441	0	0	0
Amillepora14228	5.302926897403912e-5	0.007361753043617437	0	-1.4184397163120568e-5	0.0032
Amillepora14229	6.919549438013283e-9	0.005999632234727085	0	0	0
Amillepora14230	5.8572265456957e-5	0.004368217499628183	0	0	0
Amillepora14232	5.4016003896588965e-6	0.006460344713971699	0	0	0
Amillepora14234	1.2025965104873171e-5	0.0026513424021116414	0	0	0
Amillepora14235	2.8146944199164836e-5	0.00672606299193087	0	0	0
Amillepora14236	1.2903593696822886e-4	0.003186553450331645	0	0	0
Amillepora14237	5.3518381502596534e-5	0.006213246877592824	0	1.4814814814814815e-5	0.04497370600414078
Amillepora14238	9.589618763187273e-6	0.004837360845682638	0	0	0
Amillepora14240	6.37112732192435e-6	0.014212362153039037	0	0	0
Amillepora14241	2.3541916031329387e-5	0.010155218954348899	0	0	0
Amillepora14242	6.4051363906486925e-6	0.008011868552298376	0	0	0
Amillepora14243	5.137949993576121e-7	0.00833947194467463	0	0	0
Amillepora14245	3.223271821795855e-6	0.006624082563522623	0	0	0
Amillepora14246	7.1744866813676055e-6	0.005306065899006447	0	4.615384615384616e-5	0.014172043010752686
Amillepora14248	2.2093490025901773e-5	0.0106353960554798	0	0	0
Amillepora14249	1.0325916506592316e-5	-0.0033872968164566607	0	0	0
Amillepora14251	1.2301736066168198e-6	0.0017726932685121007	0	0	0
Amillepora14252	2.298968837062892e-6	0.0012602580471576205	0	0	0
Amillepora14254	3.267670076366685e-6	0.005959882419909318	0	0	0.02046040868454662
Amillepora14255	2.5763321809878923e-5	0.006268374381923009	0	0	0
Amillepora14256	5.972557792793224e-6	0.005911777302892544	0	0	0
Amillepora14257	7.210341333358735e-6	0.009331072637801549	0	0	0
Amillepora14258	6.573854356878241e-6	0.005225747668392041	0	0	0
Amillepora14259	1.6220943707816905e-6	0.01176956175997228	0	-1.0114091890225099e-4	0.07837200132136352
Amillepora14260	1.0146761216441316e-6	0.004807668141945443	0	1.3888888888888888e-5	0.018209532094699568
Amillepora14261	8.067388163484113e-5	-0.0036364853940981027	0	2.857142857142857e-5	0.037143672014260276
Amillepora14262	4.62908136681054e-6	0.00814940875698527	0	0	0
Amillepora14263	1.0958562081031981e-5	0.004317667765172179	0	-1.0429703796412184e-6	0.027803951367781153
Amillepora14264	2.9205722601223627e-7	-0.0017819526623914352	0	0	0
Amillepora14265	6.283102584964369e-6	0.0035201114047256573	0	0	0
Amillepora14266	7.669731996859516e-5	0.0025119692918145484	0	0	0
Amillepora14267	1.581902337056995e-4	0.0044625434066628954	0	0	0
Amillepora14269	4.455054419669673e-6	0.007785978038548734	0	0	0
Amillepora14270	9.2927102387887e-8	0.002879334006134569	0	0	0
Amillepora14277	6.994557277188924e-5	0.004942525390174244	0	-1.4084507042253522e-5	0.016679536679536675
Amillepora14279	8.524479036825302e-6	0.0027188042083572525	0	0	0
Amillepora14280	8.238108085833157e-7	0.0042688760954326796	0	0	0
Amillepora14281	1.8765512901633112e-05	0.0029258371635742155	0	0	0
Amillepora14282	1.199395189640151e-5	0.005079451269317628	0	0	0
Amillepora14283	1.3042361364877555e-4	0.0028992890503048156	0	0	0
Amillepora14284	2.035361270415879e-5	0.0013612192095386927	0	0	0.006857142857142858
Amillepora14285	6.302410963336929e-5	0.004999534307315657	0	1.4184397163120568e-5	0.016875
Amillepora14286	4.2648854525513164e-5	9.611613556003595e-4	0	0	0
Amillepora14287	2.2258190699019173e-9	0.002196970446367279	0	0	0
Amillepora14289	6.484349926072378e-5	0.009063746929227205	0	0	0
Amillepora14290	2.8512698588534735e-5	0.010237654134345986	0	0	0
Amillepora14291	7.547909383217787e-7	0.006855788204349838	0	0	0
Amillepora14292	1.6096492534157027e-5	0.008737039308410988	0	0	0
Amillepora14295	2.979866241903758e-6	0.006700264147326042	0	0	0
Amillepora14296	1.3418301687428238e-5	0.005409138576056743	0	0	0
Amillepora14297	7.941137877936627e-7	6.430456338353983e-4	0	0	0
Amillepora14298	1.6899863037314698e-6	-0.0010424181117525961	0	2.8985507246376814e-5	0.0035
Amillepora14299	1.0286035811065455e-5	4.16502944356931e-5	0	-2.8577260665441927e-5	0.02587204301075269
Amillepora14300	2.227465739693662e-5	-0.0056630483519919585	0	2.73972602739726e-5	0.01043478260869565
Amillepora14302	4.804343816321651e-5	0.005652827158909591	0	0	0
Amillepora14304	2.0220142787591578e-7	0.008129793357458004	0	0	0
Amillepora14305	3.121563430630592e-5	0.012432917428100002	0	0	0
Amillepora14306	2.7998544489476617e-5	0.004801906882113764	0	1.4084507042253522e-5	0.011820307692307694
Amillepora14307	3.693456136238327e-5	0.005505863516056437	0	0	0
Amillepora14309	5.394358167244026e-5	-0.0010754483942445124	0	0	0
Amillepora14310	6.343269073117799e-10	0.0016775824861672095	0	0	0
Amillepora14311	2.865148365199062e-6	0.006282740561103359	0	-1.4925373134328359e-5	0.01757913950456323
Amillepora14312	4.111142924444923e-7	0.004686056420392115	0	0	0
Amillepora14313	4.1385058032647126e-8	0.0061707195892839375	0	0	0
Amillepora14315	7.971807669361051e-5	0.01103427645023029	0	0	0
Amillepora14317	2.545663324101086e-5	0.010371345593280193	0	0	0
Amillepora14318	2.117348983073799e-8	0.008772741637364172	0	-2.7210884353741494e-5	0.003857142857142854
Amillepora14319	1.1475563074370581e-4	-6.925067274723945e-4	0	4.225352112676056e-5	0.017231372549019616
Amillepora14322	4.758480172758556e-7	0.005627436016791933	0	0	0
Amillepora14323	1.4319240929347405e-4	-4.48777127120586e-4	0	-4.580152671755725e-5	0.014872452707639837
Amillepora14325	2.980862716530139e-8	0.009832442064668444	0	0	0
Amillepora14326	2.3284312066501502e-8	0.007544889311288284	0	0	0
Amillepora14327	3.8513727610810573e-5	0.004614624879184899	0	0	0
Amillepora14328	1.956000984748424e-5	0.00927469901884355	0	5.6338028169014086e-5	0.021466666666666676
Amillepora14329	4.777882258932991e-5	0.00820200538530781	0	0	0.0077403749244104175
Amillepora14330	9.174162968935278e-6	-0.00335055784606937	0	0	0
Amillepora14331	3.5641184536523477e-6	-0.00392813417097485	0	8.927978758712246e-5	0.014686226212542224
Amillepora14332	3.050904353264129e-5	-0.004655919982265376	0	0	0
Amillepora14333	1.3871107104109347e-5	-0.005037906045039607	0	0	0
Amillepora14334	2.0580730370450784e-5	0.009290933791233049	0	0	0
Amillepora14336	5.537492860724022e-5	0.009799473252822186	0	0	0
Amillepora14338	7.821466037108783e-7	0.002920360234873066	0	0	0
Amillepora14339	2.4551257093715087e-5	7.348075447907511e-4	0	7.751937984496124e-5	0.008064002131628
Amillepora14340	1.3019663948584634e-4	-0.002740884617357286	0	0	0
Amillepora14341	7.897954924564616e-6	0.004531308010443262	0	0	0
Amillepora14342	3.988314642616814e-7	0.012015779565503289	0	0	0
Amillepora14343	1.931573143178759e-4	0.006909729148793033	0	0	0
Amillepora14344	2.3950494861285307e-5	0.014454172254877906	0	0	0
Amillepora14345	3.002597869763146e-4	0.008869243110675544	0	0	0
Amillepora14346	7.792024437311798e-6	0.008520885542792792	0	0	0
Amillepora14348	2.398643974964919e-5	-0.0019276192111696477	0	0	0
Amillepora14349	1.1388074515652578e-5	-0.004629785600271456	0	4.3478260869565214e-5	0.005186544342507659
Amillepora14350	2.386939994927475e-4	0.0038646922603894516	0	0	0
Amillepora14351	1.1144004197137963e-5	0.0036031990323889536	0	0	0
Amillepora14352	3.822964558242926e-5	-0.005925826181546879	0	0	0
Amillepora14353	1.25731348514496e-5	-0.0032314577154610447	0	0	0
Amillepora14354	8.199750074927324e-5	0.007790276865776885	0	1.4285714285714285e-5	0.0038994445235721285
Amillepora14355	1.3566031828086387e-5	0.00879796522273562	0	0	0
Amillepora14356	3.6102261805611456e-6	0.014678581178482707	0	0	0
Amillepora14357	2.774351559197243e-7	0.006085040610813207	0	0	0
Amillepora14358	2.8172483544383562e-6	0.015022386666235241	0	0	0
Amillepora14359	3.79550814639011e-5	0.005151818179037449	0	0	0
Amillepora14360	1.7296612908559116e-4	-7.587761934648019e-4	0	0	0
Amillepora14361	1.9250433576873892e-7	-0.0038322053586553706	0	0	0
Amillepora14362	1.9084342816980416e-5	0.009795035874391378	0	0	0
Amillepora14364	9.058146120049846e-6	0.008056764171534243	0	0	0
Amillepora14367	6.878212241905827e-5	0.010290864803009045	0	0	0
Amillepora14368	2.716168799952172e-7	-0.0044001020483173696	0	0	0
Amillepora14369	9.21070513237922e-5	-0.007826949069253127	0	0	0
Amillepora14370	2.73658829010711e-5	-0.002632383595287119	0	0	0
Amillepora14371	1.0852908861815659e-5	-0.0024748134992481473	0	0	0
Amillepora14372	3.011527124887854e-5	-0.006824822259796976	0	0	0.012444444444444442
Amillepora14373	7.3748286117888314e-6	6.925488517153501e-4	0	0	0
Amillepora14374	1.3516931689791161e-5	0.004863310739113395	0	0	0
Amillepora14376	5.53040635965315e-5	-0.007375444803047623	0	8.759124087591242e-5	0.04267673104495239
Amillepora14377	1.031541763988286e-5	6.629058843187693e-4	0	1.4492753623188407e-5	0.01443205466687371
Amillepora14378	7.158174191742097e-8	0.017888443001637798	0	0	0
Amillepora14379	1.990311234869995e-5	0.012801786438555696	0	0	0
Amillepora14381	8.118750037983847e-5	-0.00062116547707759305	0	-1.3986013986013986e-5	0.04962318326766746
Amillepora14382	6.3024911526857e-7	-0.0027238193364147764	0	0	0.003333333333333334
Amillepora14383	6.020543975243962e-6	-0.003746863721416195	0	0	0
Amillepora14384	9.248565513127415e-6	-0.002098432017324074	0	1.3888888888888888e-5	0.005222222222222229
Amillepora14387	1.61949576105889e-5	0.01085929236166207	0	0	0
Amillepora14388	3.873071939288468e-6	0.015250357753876306	0	0	0
Amillepora14389	1.6599926835698028e-5	5.182146307049749e-4	0	0	0
Amillepora14391	1.7127061585804616e-5	-0.006010856125595371	0	0	0
Amillepora14392	8.113835753500453e-6	0.005211395410407401	0	-1.3422818791946309e-5	0.012470209339774562
Amillepora14394	1.042784816150148e-4	-0.005551915684962677	0	0	0
Amillepora14395	6.8275242323064405e-6	-0.002405065058853026	0	0	0
Amillepora14397	2.040584957911321e-4	-0.0036772315336568787	0	0	0
Amillepora14398	1.3878915983820824e-5	-0.0026236252846111407	0	0	0.007763408521303291
Amillepora14399	2.253826380302789e-6	0.0035228431594895256	0	0	0
Amillepora14400	3.5431613891354234e-5	0.004506382023038344	0	0	0
Amillepora14401	3.996426852466421e-5	0.005268692218390385	0	-3.0534351145038166e-5	0.0076180813008130035
Amillepora14402	2.4807078731172398e-5	0.0032655765998458354	0	-2.7565733672603907e-6	0.011634118631906247
Amillepora14404	3.677775779210951e-5	0.003036638807685991	0	0	0
Amillepora14405	1.1032109740351782e-5	0.008233169732764313	0	0	0
Amillepora14406	1.4585832065059809e-5	-0.004359417789937386	0	-6.396588486140726e-7	0.00764627638391078
Amillepora14407	8.451775195837254e-6	0.004947987928265772	0	0	0
Amillepora14408	2.0448009261326793e-6	-0.0012288852220453759	0	0	0
Amillepora14409	2.3151864123344206e-6	0.004059692287945763	0	0	0
Amillepora14411	4.983623110147688e-6	0.005840539180863676	0	3.007518796992481e-5	0.0039661016949202686
Amillepora14412	7.392226938724572e-8	0.008777728391520837	0	0	0
Amillepora14413	7.471064359801045e-8	0.006242793769008985	0	-1.4814814814814815e-5	0.007111111111111111
Amillepora14415	5.262219117508622e-5	0.0046211563039155416	0	0	0.002666666666666667
Amillepora14416	7.351840753435462e-5	0.005262700876635721	0	0	0
Amillepora14417	7.454135539976904e-5	0.00833053499648216	0	0	0.015029878048781996
Amillepora14418	1.2531028415925145e-5	-0.002196046850919472	0	9.001782531194296e-5	0.03706873460690003
