gene	lassoCoef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora06353	0	0	0
Amillepora06352	0	0	0
Amillepora06350	0	0	0
Amillepora06349	0	0	0
Amillepora06347	0	0	0
Amillepora06354	0	0	0
Amillepora06356	0	0	0
Amillepora06359	0	0	0
Amillepora06363	0	-1.4705882352941177e-5	0.022433345362684917
Amillepora06362	0	0	0
Amillepora06355	0	1.5384615384615384e-5	0.020816054220057195
Amillepora06364	0	0	0
Amillepora06361	0	0	0
Amillepora06357	0	5.797101449275363e-5	0.035974123807588056
Amillepora06358	0	0	0
Amillepora06368	0	0	0
Amillepora06370	0	0	0
Amillepora06371	0	0	0
Amillepora06365	0	0	0
Amillepora06367	0	0	0
Amillepora06369	0	0	0
Amillepora06366	0	0	0
Amillepora06377	0	0	0
Amillepora06374	0	0	0
Amillepora06376	0	0	0
Amillepora06375	0	0	0
Amillepora06373	0	3.1746031746031745e-5	0.006000000000000002
Amillepora06378	0	0	0
Amillepora06379	0	1.4084507042253522e-5	0.002666666666666667
Amillepora06383	0	0	0
Amillepora06381	0	0	0
Amillepora06382	0	0	0
Amillepora06380	0	0	0
Amillepora06387	0	0	0
Amillepora06390	0	0	0
Amillepora06392	0	0	0
Amillepora06391	0	0	0
Amillepora06386	0	0	0
Amillepora06389	0	2.877697841726619e-5	0.003428571428571445
Amillepora06384	0	6.948789822039584e-4	0.20878729818454292
Amillepora06385	0	2.9411764705882354e-5	0.003860927804598532
Amillepora06388	0	6.993006993006993e-5	0.020396626074281016
Amillepora06397	0	0	0
Amillepora06395	0	0	0
Amillepora06399	0	0	0
Amillepora06398	0	0	0
Amillepora06393	0	0	0
Amillepora06396	0	-1.1771793760920017e-4	0.014208683473398253
Amillepora06394	0	0	0
Amillepora06409	0	0	0
Amillepora06408	0	0	0
Amillepora06402	0	0	0
Amillepora06407	0	0	0.0075081057853864765
Amillepora06404	0	0	0
Amillepora06406	0	0	0
Amillepora06401	0	0	0
Amillepora06400	0	0	0
Amillepora06414	0	-1.4184397163120568e-5	0.0020000000000000005
Amillepora06418	0	-1.5151515151515151e-5	0.006
Amillepora06422	0	0	0
Amillepora06415	0	7.092198581560284e-5	0.0373445841038005
Amillepora06417	0	-1.5267175572519083e-5	0.01754804144288471
Amillepora06416	0	0	0
Amillepora06412	0	7.278112768433302e-5	0.03699409718714219
Amillepora06420	0	1.3170704539125592e-4	0.10417371220543617
Amillepora06411	0	0	0
Amillepora06413	0	0	0
Amillepora06429	0	0	0
Amillepora06425	0	0	0
Amillepora06423	0	-6.993006993006993e-5	0.007407407407407405
Amillepora06426	0	0	0
Amillepora06424	0	0	0
Amillepora06428	0	0	0
Amillepora06430	0	0	0
Amillepora06434	0	1.4492753623188407e-5	0.018729729729729725
Amillepora06431	0	-1.3513513513513515e-5	0.002666666666666667
Amillepora06439	0	0	0
Amillepora06444	0	0	0
Amillepora06442	0	0	0
Amillepora06436	0	0	0
Amillepora06437	0	0	0
Amillepora06440	0	0	0.003
Amillepora06446	0	0	0
Amillepora06449	0	0	0
Amillepora06450	0	0	0
Amillepora06447	0	0	0
Amillepora06453	0	0	0
Amillepora06452	0	0	0
Amillepora06448	0	0	0
Amillepora06461	0	1.45985401459854e-5	0.008251999798764302
Amillepora06460	0	0	0
Amillepora06456	0	0	0
Amillepora06459	0	4.379562043795621e-5	0.004742016806724052
Amillepora06462	0	5.771674897524902e-5	0.021042712842715444
Amillepora06458	0	-1.2631116480861116e-5	0.019125495776077115
Amillepora06464	0	-3.007518796992481e-5	0.0037008599931343156
Amillepora06466	0	-1.4084507042253522e-5	0.010363636363636367
Amillepora06467	0	0	0
Amillepora06475	0	-1.4925373134328359e-5	0.02110970368786829
Amillepora06476	0	0	0
Amillepora06477	0	0	0
Amillepora06471	0	0	0
Amillepora06468	0	-1.4388489208633095e-5	0.020663101604278075
Amillepora06470	0	0	0.003333333333333334
Amillepora06474	0	0	0
Amillepora06473	0	-1.3986013986013986e-5	0.007697500811424845
Amillepora06483	0	1.5384615384615384e-5	0.00975
Amillepora06488	0	0	0
Amillepora06480	0	0	0.003
Amillepora06486	0	0	0
Amillepora06481	0	0	0
Amillepora06482	0	0	0.0038000000000000256
Amillepora06484	0	0	0
Amillepora06485	0	0	0
Amillepora06489	0	0	0
Amillepora06491	0	0	0
Amillepora06495	0	0	0
Amillepora06493	0	0	0
Amillepora06494	0	-2.7972027972027973e-5	0.005
Amillepora06508	0	0	0
Amillepora06505	0	4.2857142857142856e-5	0.011225778855065243
Amillepora06503	0	4.195804195804196e-5	0.015167582800341393
Amillepora06498	0	2.8368794326241135e-5	0.012262184873949594
Amillepora06496	0	0	0
Amillepora06510	0	0	0
Amillepora06511	0	0	0
Amillepora06509	0	0	0
Amillepora06512	0	0	0
Amillepora06514	0	0	0
Amillepora06518	0	0	0
Amillepora06517	0	0	0
Amillepora06516	0	0	0
Amillepora06522	0	0	0
Amillepora06523	0	0	0
Amillepora06521	0	-1.5873015873015872e-5	0.007608743169398906
Amillepora06519	0	0	0.02845293501048218
Amillepora06520	0	0	0
Amillepora06524	0	0	0
Amillepora06525	0	0	0
Amillepora06527	0	0	0
Amillepora06535	0	4.2553191489361704e-5	0.03752305291530715
Amillepora06530	0	0	0.02328202860091406
Amillepora06532	0	0	0
Amillepora06534	0	0	0.012444444444444461
Amillepora06533	0	-2.857142857142857e-5	0.028188147684399555
Amillepora06538	0	0	0
Amillepora06541	0	4.724409448818898e-5	0.003967213114754088
Amillepora06543	0	2.91970802919708e-5	0.023890395010395016
Amillepora06544	0	0	0
Amillepora06539	0	0	0.0032
Amillepora06550	0	-3.1496062992125985e-5	0.01633613445378151
Amillepora06547	0	3.270175782113554e-4	0.15830631155390634
Amillepora06549	0	0	0
Amillepora06546	0	0	0
Amillepora06552	0	0	0.012307692307692311
Amillepora06551	0	0	0
Amillepora06555	0	2.7972027972027973e-5	0.0032
Amillepora06559	0	0	0
Amillepora06564	0	0	0
Amillepora06556	0	4.4444444444444447e-5	0.024663720445296463
Amillepora06553	0	4.724409448818898e-5	0.022533333333333332
Amillepora06562	0	7.370133222664403e-4	0.6991747423496142
Amillepora06563	0	0	0
Amillepora06560	0	0	0
Amillepora06557	0	0	0
Amillepora06571	0	0	0
Amillepora06565	0	0	0
Amillepora06570	0	0	0
Amillepora06574	0	0	0.008888888888888892
Amillepora06572	0	0	0
Amillepora06566	0	0	0
Amillepora06569	0	0	0.0026666666666666666
Amillepora06582	0	0	0
Amillepora06579	0	-2.9850746268656717e-5	0.003878787878788003
Amillepora06577	0	2.962962962962963e-5	0.0026666666666666666
Amillepora06575	0	0	0
Amillepora06581	0	0	0
Amillepora06585	0	0	0
Amillepora06584	0	0	0
Amillepora06595	0	0	0
Amillepora06592	0	0	0
Amillepora06594	0	0	0
Amillepora06598	0	0	0.003862068965517267
Amillepora06596	0	0	0.01145983890223812
Amillepora06593	0	0	0
Amillepora06591	0	0	0
Amillepora06610	0	0	0.007785600146101104
Amillepora06590	0	0	0
Amillepora06609	0	0	0
Amillepora06616	0	0	0
Amillepora06620	0	0	0
Amillepora06619	0	-1.4492753623188407e-5	0.0026666666666666666
Amillepora06614	0	0	0.003976190476204636
Amillepora06617	0	0	0
Amillepora06621	0	0	0
Amillepora06615	0	-2.8169014084507043e-5	0.003967479674801268
Amillepora06618	0	0	0
Amillepora06623	0	1.6129032258064517e-5	0.0035000000000000035
Amillepora06627	0	0	0
Amillepora06622	0	0	0
Amillepora06626	0	-1.4705882352941177e-5	0.003
Amillepora06624	0	0	0
Amillepora06641	0	0	0
Amillepora06640	0	0	0
Amillepora06631	0	0	0
Amillepora06633	0	-1.5267175572519083e-5	0.0019703703703704036
Amillepora06636	0	0	0
Amillepora06638	0	0	0
Amillepora06630	0	0	0.003904761904761898
Amillepora06632	0	-1.4814814814814815e-5	0.02176269746159711
Amillepora06639	0	0	0
Amillepora06637	0	0	0
Amillepora06628	0	0	0
Amillepora06634	0	1.4388489208633095e-5	0.003905761779783006
Amillepora06629	0	0	0
Amillepora06647	0	-1.5625e-5	0.008888888888888892
Amillepora06642	0	0	0
Amillepora06644	0	0	0
Amillepora06645	0	-4.0540540540540545e-5	0.01115646431292862
Amillepora06648	0	0	0
Amillepora06649	0	0	0
Amillepora06651	0	0	0
Amillepora06652	0	0	0
Amillepora06653	0	0	0
Amillepora06661	0	8.351391830524384e-4	0.6085754007995838
Amillepora06660	0	-1.4492753623188407e-5	0.0038620689655172883
Amillepora06657	0	0	0
Amillepora06658	0	0	0
Amillepora06655	0	0	0
Amillepora06665	0	0	0.007853211009176448
Amillepora06668	0	0	0
Amillepora06666	0	0	0
Amillepora06662	0	0	0
Amillepora06675	0	0	0
Amillepora06681	0	0	0
Amillepora06677	0	-1.4925373134328359e-5	0.028427734615858923
Amillepora06678	0	0	0
Amillepora06680	0	0	0
Amillepora06692	0	0	0.011605793006007219
Amillepora06686	0	-1.4492753623188407e-5	0.003972027972035278
Amillepora06691	0	0	0
Amillepora06684	0	0	0
Amillepora06683	0	6.36322463768116e-5	0.035532990803505915
Amillepora06690	0	0	0
Amillepora06689	0	0	0
Amillepora06694	0	0	0
Amillepora06698	0	0	0
Amillepora06695	0	-5.797101449275363e-5	0.011733333333333333
Amillepora06702	0	-5.214851898206092e-7	0.011607747196738018
Amillepora06696	0	0	0
Amillepora06701	0	0	0
Amillepora06697	0	0	0.006769230769230788
Amillepora06693	0	0	0
Amillepora06704	0	0	0.0037828819392564696
Amillepora06705	0	0	0
Amillepora06706	0	-1.45985401459854e-5	0.01852240896358544
Amillepora06710	0	0	0
Amillepora06718	0	0	0
Amillepora06709	0	0	0
Amillepora06716	0	0	0
Amillepora06711	0	-1.3513513513513515e-5	0.003
Amillepora06717	0	0	0
Amillepora06715	0	0	0
Amillepora06713	0	0	0
Amillepora06724	0	0	0
Amillepora06723	0	0	0
Amillepora06721	0	0.0027639625347503556	1.7864367962890102
Amillepora06722	0	0	0
Amillepora06736	0	0	0
Amillepora06731	0	4.3478260869565214e-5	0.02702337662337662
Amillepora06728	0	1.4688504164207488e-4	0.06367952070442766
Amillepora06730	0	0	0
Amillepora06726	0	0	0.010795918367346929
Amillepora06725	0	0	0
Amillepora06734	0	0	0
Amillepora06735	0	0	0
Amillepora06732	0	0	0
Amillepora06737	0	9.655172413793103e-5	0.1211514015185744
Amillepora06738	0	2.9039677975848186e-5	0.031223129918046197
Amillepora06739	0	-3.996954701180054e-5	0.03349959646026177
Amillepora06727	0	0	0.003846153846153847
Amillepora06741	0	0	0
Amillepora06740	0	0	0
Amillepora06742	0	0	0.0035555555555555553
Amillepora06743	0	0	0
Amillepora06756	0	0	0
Amillepora06749	0	1.4814814814814815e-5	0.010693333333333334
Amillepora06746	0	0	0
Amillepora06745	0	0	0
Amillepora06747	0	0	0
Amillepora06744	0	0	0
Amillepora06752	0	0	0
Amillepora06759	0	0	0
Amillepora06758	0	0	0
Amillepora06751	0	0	0
Amillepora06754	0.1686363265416677	8.520770010131713e-5	0.011368945868945865
Amillepora06755	0	0	0
Amillepora06763	0	0	0
Amillepora06761	0	0	0
Amillepora06762	0	2.9411764705882354e-5	0.013416957026713135
Amillepora06764	0	0	0.004787234042553166
Amillepora06766	0	0	0
Amillepora06765	0	0	0
Amillepora06768	0	0	0
Amillepora06774	0	0	0.003907218992251245
Amillepora06773	0	-2.9850746268656717e-5	0.008727272727272726
Amillepora06770	0	0	0
Amillepora06780	0	0	0
Amillepora06779	0	0	0
Amillepora06781	0	0	0
Amillepora06776	0	0	0
Amillepora06778	0	4.641099150754584e-5	0.03353196721311477
Amillepora06775	0	0	0
Amillepora06784	0	4.314314314314315e-5	0.022292086309882095
Amillepora06785	0	0	0
Amillepora06782	0	2.8169014084507043e-5	0.01984922775953757
Amillepora06787	0.16604667042686752	4.3165467625899284e-5	0.005223744292237427
Amillepora06791	0	0	0
Amillepora06786	0	0	0
Amillepora06789	0	0	0
Amillepora06793	0	0	0
Amillepora06788	0	-6.069521630162362e-5	0.031050197269476484
Amillepora06795	0	0	0
Amillepora06794	0	0	0
Amillepora06796	0	0	0
Amillepora06804	0	0	0
Amillepora06808	0	0	0
Amillepora06807	0	9.859154929577464e-5	0.01499048688168331
Amillepora06809	0	0	0
Amillepora06805	0	0	0
Amillepora06812	0	0	0
Amillepora06811	0	0	0
Amillepora06815	0	1.4388489208633095e-5	0.007827781715098582
Amillepora06813	0	0	0
Amillepora06810	0	0	0
Amillepora06814	0	0	0
Amillepora06820	0	1.4184397163120567e-4	0.04618764302059495
Amillepora06818	0	0	0
Amillepora06817	0	1.8044953350296862e-4	0.015021376971841405
Amillepora06816	0	-9.961261759822913e-7	0.03933073135396114
Amillepora06824	0	0	0
Amillepora06823	0	0	0
Amillepora06822	0	0	0
Amillepora06827	0	-1.45985401459854e-5	0.023432841831348142
Amillepora06829	0	0	0
Amillepora06828	0	5.7684509326845096e-5	0.01809090909090907
Amillepora06826	0	0	0
Amillepora06830	0	1.0611635471657869e-4	0.03407255645534849
Amillepora06834	0	0	0
Amillepora06841	0	1.4925373134328359e-5	0.008400000000000001
Amillepora06840	0	0	0
Amillepora06842	0	3.0950080515297905e-4	0.10955441982422306
Amillepora06846	0	1.5037593984962406e-5	0.003971631205673759
Amillepora06845	0	0	0
Amillepora06843	0	0	0
Amillepora06844	0	0	0
Amillepora06848	0	3.2258064516129034e-5	0.018947368421052702
Amillepora06851	0	0	0
Amillepora06850	0	0	0
Amillepora06862	0	0	0
Amillepora06861	0	0	0
Amillepora06863	0	0	0
Amillepora06857	0	0	0
Amillepora06867	0	0	0
Amillepora06866	0	0	0
Amillepora06859	0	0	0
Amillepora06865	0	0	0
Amillepora06874	0	4.651162790697674e-5	0.0033333333333333357
Amillepora06869	0	0	0
Amillepora06872	0	0	0.014679365079365084
Amillepora06871	0	0	0
Amillepora06870	0	4.309299505643131e-5	0.030782089579818886
Amillepora06876	0	1.3006001091107474e-4	0.023401746035929618
Amillepora06882	0	0	0
Amillepora06878	0	0	0
Amillepora06880	0	2.857142857142857e-5	0.014250793650795174
Amillepora06881	0	0	0.012318840579710144
Amillepora06879	0	7.633587786259542e-5	0.023723842592592605
Amillepora06885	0	0	0
Amillepora06886	0	2.9850746268656717e-5	0.005214814814816975
Amillepora06883	0	0	0
Amillepora06887	0	0	0
Amillepora06888	0	0	0
Amillepora06896	0	1.7035759869231287e-4	0.0554620785752526
Amillepora06894	0	2.7777777777777776e-5	0.05600574221285876
Amillepora06897	0	4.273772204806687e-5	0.007868631826189102
Amillepora06901	0	0	0
Amillepora06899	0	4.419008982903506e-5	0.07336182336182338
Amillepora06898	0	0	0.003428571428571429
Amillepora06902	0	0	0
Amillepora06904	0	0	0
Amillepora06900	0	0	0
Amillepora06903	0	2.131287297527703e-7	0.021098387971789548
Amillepora06906	0	0	0
Amillepora06911	0	6.038161890479252e-5	0.022138413165746655
Amillepora06910	0	0	0
Amillepora06909	0	8.823529411764706e-5	0.011265446881885282
Amillepora06913	0	0	0
Amillepora06912	0	0	0
Amillepora06914	0	2.9631255487269532e-5	0.01370478983382214
Amillepora06916	0	0	0
Amillepora06919	0	5.612932195779071e-7	0.01191172293128443
Amillepora06917	0	0	0
Amillepora06933	0	0	0
Amillepora06929	0	0	0
Amillepora06931	0	8.799044265593562e-5	0.03913450820957206
Amillepora06928	0	0	0.010202179176755451
Amillepora06927	0	1.710757378349289e-5	0.02214936075262088
Amillepora06930	0	2.8169014084507043e-5	0.03697181973600846
Amillepora06938	0	0	0
Amillepora06936	0	4.3165467625899284e-5	0.00520430107526883
Amillepora06935	0	-1.3986013986013986e-5	0.01520114942528869
Amillepora06939	0	0	0
Amillepora06941	0	0	0
Amillepora06948	0	0	0.011666666666666665
Amillepora06942	0	0	0
Amillepora06945	0	1.36986301369863e-5	0.012444444444444442
Amillepora06943	0	0	0
Amillepora06954	0	0	0
Amillepora06953	0	0	0
Amillepora06951	0	0	0
Amillepora06950	0	0	0
Amillepora06959	0	5.7684509326845096e-5	0.03527833462462053
Amillepora06957	0	0	0.003974683544312313
Amillepora06958	0	-1.4184397163120568e-5	0.003636363636363637
Amillepora06955	0	0	0
Amillepora06956	0	0	0
Amillepora06962	0	0	6.361323155216496e-4
Amillepora06964	0	0	0
Amillepora06966	0	0	0.010584392014523474
Amillepora06973	0	4.6875e-5	0.020833333333333336
Amillepora06970	0	0	0
Amillepora06975	0	0	0
Amillepora06985	0	0	0
Amillepora06987	0	0	0
Amillepora06976	0	0	0
Amillepora06983	0	-1.4084507042253522e-5	0.01366908371786417
Amillepora06989	0	4.0887361581848274e-5	0.026235289938372146
Amillepora06990	0	0	0
Amillepora06992	0	5.442176870748299e-5	0.001305555555558442
Amillepora06991	0	5.604441650953279e-5	0.042863915310546764
Amillepora06995	0	0	0
Amillepora07001	0	0	0
Amillepora07000	0	5.8932461873638346e-5	0.014510289524617519
Amillepora06997	0	1.5151515151515151e-5	0.0064
Amillepora06998	0	0	0
Amillepora06994	0	1.4492753623188407e-5	0.0026666666666666666
Amillepora07002	0	0	0
Amillepora06993	0	0	0
Amillepora06999	0	0	0
Amillepora07008	0	0	0
Amillepora07006	0	0	0
Amillepora07004	0	-1.5503875968992248e-5	0.011228734659331337
Amillepora07007	0	0	0
Amillepora07009	0	0	0
Amillepora07014	0	8.880195340177455e-4	0.8298885836141844
Amillepora07012	0	0	0
Amillepora07010	0	0	0
Amillepora07015	0	0	0
Amillepora07013	0	1.3986013986013986e-5	0.002666666666666667
Amillepora07011	0	0	0
Amillepora07018	0	0	0
Amillepora07016	0	0	0
Amillepora07017	0	0	0
Amillepora07030	0	0	0
Amillepora07022	0	0	0
Amillepora07036	0	0	0
Amillepora07038	0	0	0
Amillepora07034	0	0	0
Amillepora07040	0	0	0
Amillepora07031	0	0	0
Amillepora07041	0	0	0
Amillepora07044	0	4.1666666666666665e-5	0.04151724137931039
Amillepora07051	0	0	0
Amillepora07049	0	0	0
Amillepora07047	0	0	0
Amillepora07055	0	0	0
Amillepora07054	0	-4.478107032286599e-5	0.004721308520395212
Amillepora07053	0	0	0
Amillepora07071	0	0	0
Amillepora07067	0	0	0
Amillepora07083	0	1.5037593984962406e-5	0.009600000000000001
Amillepora07080	0	0	0
Amillepora07077	0	0	0
Amillepora07085	0	0	0
Amillepora07086	0	0	0
Amillepora07092	0	0	0
Amillepora07089	0	0	0
Amillepora07090	0	0	0
Amillepora07088	0	0	0
Amillepora07100	0	0	0
Amillepora07097	0	0	0
Amillepora07096	0	1.3888888888888888e-5	0.028358843130322952
Amillepora07094	0	1.4705882352941177e-5	0.016739495798319327
Amillepora07101	0	0	0
Amillepora07108	0	-1.3770254180255733e-5	0.027833845366103394
Amillepora07105	0	0	0
Amillepora07106	0	0	0
Amillepora07104	0	0	0
Amillepora07110	0	6.4e-5	0.033004166666666675
Amillepora07112	0	0	0
Amillepora07111	0	4.545454545454546e-5	0.024848685911247288
Amillepora07116	0	0	0
Amillepora07113	0	4.10958904109589e-5	0.023433763749402203
Amillepora07115	0	0	0
Amillepora07114	0	5.5414866676597644e-5	0.018628571428571418
Amillepora07124	0	0	0
Amillepora07121	0	0	0
Amillepora07123	0	0	0
Amillepora07127	0	0	0
Amillepora07120	0	0	0
Amillepora07125	0	0	0
Amillepora07128	0	1.4285714285714284e-4	0.02572857608341481
Amillepora07137	0	0	0
Amillepora07134	0	0	0
Amillepora07135	0	0	0.0038918918918920725
Amillepora07136	0	0	0
Amillepora07141	0	0	0
Amillepora07143	0	0	0
Amillepora07144	0	6.944444444444444e-5	0.010461873638344471
Amillepora07155	0	0	0.014398442569761784
Amillepora07160	0	0	0
Amillepora07163	0	0	0
Amillepora07169	0	0	0
Amillepora07183	0	0	0
Amillepora07190	0	0	0
Amillepora07188	0	-2.962962962962963e-5	0.01779409510930835
Amillepora07192	0	5.882352941176471e-5	0.017222222222222222
Amillepora07186	0	0	0
Amillepora07199	0	-2.7210884353741494e-5	0.0032
Amillepora07197	0	0	0
Amillepora07200	0	0	0
Amillepora07203	0	0	0
Amillepora07194	0	2.7972027972027973e-5	0.00392324234905692
Amillepora07201	0	0	0
Amillepora07195	0	-4.2553191489361704e-5	0.003911111111111368
Amillepora07198	0	2.802297746522395e-4	0.10324423400845953
Amillepora07196	0	-1.3422818791946309e-5	0.048882424242424234
Amillepora07202	0	0	0
Amillepora07193	0	0	0
Amillepora07209	0	8.163265306122448e-5	0.007880597014928355
Amillepora07212	0	0	0
Amillepora07210	0	0	0
Amillepora07214	0	0	0
Amillepora07213	0	0	0
Amillepora07208	0	0	0
Amillepora07215	0	0	0
Amillepora07211	0	-4.615384615384616e-5	0.022563709660916403
Amillepora07206	0	0	0
Amillepora07207	0	0.001447131774966276	0.878586577070229
Amillepora07226	0	0	0
Amillepora07225	0	0	0
Amillepora07224	0	1.4814814814814815e-5	0.003764705882352942
Amillepora07227	0	0	0
Amillepora07217	0	0	0.0036923076923076935
Amillepora07221	0	0	0.007660499537465313
Amillepora07222	0	0	0
Amillepora07228	0	0	0.027665360501567447
Amillepora07229	0	0	0
Amillepora07233	0	0	0
Amillepora07231	0	0	0
Amillepora07242	0	0	0
Amillepora07241	0	0	0
Amillepora07236	0	4.9180327868852456e-5	0.019724958949098037
Amillepora07238	0	0	0
Amillepora07235	0	0	0
Amillepora07240	0	0	0
Amillepora07243	0	0	0
Amillepora07254	0	0	0
Amillepora07252	0	0	0
Amillepora07246	0	0	0
Amillepora07255	0	7.165532879818593e-5	0.028743330455872126
Amillepora07251	0	4.1379310344827587e-5	0.011686878935275388
Amillepora07260	0	1.6129032258064517e-5	0.01636363636363637
Amillepora07261	0	0	0
Amillepora07262	0	0	0
Amillepora07259	0	0	0
Amillepora07263	0	0	0
Amillepora07258	0	0	0
Amillepora07256	0	0	0
Amillepora07267	0	0	0
Amillepora07285	0	0	0
Amillepora07286	0	0	0
Amillepora07294	0	0	0
Amillepora07297	0	1.3793103448275862e-5	0.0268888888888889
Amillepora07300	0	0	0
Amillepora07299	0	0	0
Amillepora07298	0	0	0
Amillepora07304	0	0	0
Amillepora07306	0	0	0
Amillepora07303	0	-1.4184397163120568e-5	0.03530438975021019
Amillepora07302	0	0	0
Amillepora07312	0	0	0
Amillepora07317	0	0	0
Amillepora07314	0	0	0
Amillepora07313	0	0	0
Amillepora07310	0	0	0
Amillepora07311	0	0	0
Amillepora07307	0	0	0
Amillepora07308	0	1.4925373134328359e-5	0.00746666666666669
Amillepora07321	0	-5.870841487279846e-7	0.01440561981264484
Amillepora07318	0	0	0
Amillepora07320	0	-1.324503311258278e-5	0.02259766081871345
Amillepora07319	0	4.195804195804196e-5	0.019200000000000002
Amillepora07332	0	0	0
Amillepora07323	0	0	0
Amillepora07331	0	2.9850746268656717e-5	0.008396825396825349
Amillepora07330	0	0	0.011907132396368893
Amillepora07322	0	0	0.01416666666666667
Amillepora07326	0	0	0
Amillepora07328	0	5.818258753834761e-5	0.01907284386379325
Amillepora07327	0	0	0
Amillepora07325	0	0	0
Amillepora07339	0	0	0
Amillepora07335	0	0	0
Amillepora07333	0	0	0
Amillepora07345	0	3.0534351145038166e-5	0.003900280112050126
Amillepora07341	0	3.076923076923077e-5	0.00391799716580067
Amillepora07342	0	0	0
Amillepora07352	0	0	0
Amillepora07353	0	0	0
Amillepora07355	0	0	0
Amillepora07348	0	0	0
Amillepora07349	0	0	0
Amillepora07346	0	0	0
Amillepora07354	0	0	0
Amillepora07361	0	0	0
Amillepora07358	0	0	0
