gene,inMod
Amillepora22422,1
Amillepora10073,1
Amillepora25128,0
Amillepora31341,1
Amillepora33622,0
Amillepora12439,1
Amillepora22522,1
Amillepora22048,1
Amillepora06956,1
Amillepora19906,1
Amillepora03011,1
Amillepora15336,0
Amillepora19735,1
Amillepora33753,1
Amillepora32144,1
Amillepora12872,0
Amillepora23513,1
Amillepora04038,0
Amillepora21359,0
Amillepora12236,1
Amillepora00317,1
Amillepora08953,1
Amillepora19523,0
Amillepora00765,1
Amillepora24872,1
Amillepora04764,1
Amillepora12756,1
Amillepora18787,0
Amillepora05025,0
Amillepora23663,0
Amillepora05107,1
Amillepora24266,1
Amillepora24908,1
Amillepora03900,0
Amillepora36757,1
Amillepora12422,1
Amillepora10970,0
Amillepora06572,0
Amillepora12024,0
Amillepora19137,0
Amillepora10270,1
Amillepora25412,0
Amillepora37424,1
Amillepora10241,0
Amillepora03673,1
Amillepora07510,0
Amillepora03704,0
Amillepora10108,0
Amillepora32678,0
Amillepora35677,0
Amillepora08107,1
Amillepora12814,0
Amillepora21581,0
Amillepora22850,1
Amillepora29053,0
Amillepora14103,0
Amillepora29551,1
Amillepora15492,1
Amillepora36569,0
Amillepora07953,0
Amillepora13548,1
Amillepora15403,1
Amillepora27401,1
Amillepora23570,1
Amillepora10698,1
Amillepora13992,0
Amillepora10751,0
Amillepora29537,0
Amillepora14566,1
Amillepora09387,0
Amillepora08075,1
Amillepora16621,1
Amillepora06741,1
Amillepora16049,1
Amillepora03706,0
Amillepora09495,1
Amillepora22066,1
Amillepora20369,1
Amillepora20398,0
Amillepora18308,1
Amillepora27277,1
Amillepora20850,1
Amillepora33674,0
Amillepora15386,1
Amillepora15068,1
Amillepora32196,1
Amillepora34313,1
Amillepora21210,1
Amillepora09762,0
Amillepora31030,0
Amillepora08470,1
Amillepora36559,0
Amillepora25027,0
Amillepora32160,0
Amillepora14800,0
Amillepora04477,0
Amillepora36406,0
Amillepora05634,0
Amillepora00192,0
Amillepora03350,1
Amillepora32256,1
Amillepora25391,1
Amillepora11040,0
Amillepora11972,0
Amillepora12456,0
Amillepora02900,1
Amillepora29977,0
Amillepora04559,0
Amillepora20183,1
Amillepora23722,1
Amillepora24788,0
Amillepora08843,0
Amillepora09108,0
Amillepora19443,0
Amillepora00069,0
Amillepora21635,1
Amillepora33847,1
Amillepora10445,1
Amillepora08888,0
Amillepora27787,1
Amillepora20772,1
Amillepora06620,1
Amillepora03216,1
Amillepora03060,0
Amillepora30112,1
Amillepora11950,1
Amillepora26306,0
Amillepora36508,1
Amillepora24307,0
Amillepora12958,1
Amillepora12907,1
Amillepora07748,1
Amillepora20985,1
Amillepora01373,1
Amillepora18007,1
Amillepora05883,1
Amillepora24618,1
Amillepora34391,1
Amillepora17920,1
Amillepora32282,1
Amillepora09241,0
Amillepora19452,1
Amillepora06450,1
Amillepora33190,1
Amillepora31930,0
Amillepora00836,1
Amillepora07656,0
Amillepora01594,0
Amillepora02994,1
Amillepora00946,0
Amillepora22219,1
Amillepora25095,0
Amillepora31108,1
Amillepora28790,0
Amillepora09083,0
Amillepora36567,0
Amillepora18435,0
Amillepora29785,0
Amillepora16653,0
Amillepora19739,0
Amillepora19562,1
Amillepora12237,0
Amillepora27202,0
Amillepora25285,1
Amillepora19918,1
Amillepora08094,1
Amillepora35220,1
Amillepora09834,1
Amillepora04301,1
Amillepora26913,0
Amillepora05347,1
Amillepora35749,0
Amillepora25940,0
Amillepora06746,0
Amillepora29738,1
Amillepora16516,0
Amillepora08231,0
Amillepora21363,0
Amillepora18006,1
Amillepora21298,0
Amillepora33410,1
Amillepora11054,1
Amillepora25252,1
Amillepora34382,1
Amillepora23107,0
Amillepora33109,1
Amillepora14555,1
Amillepora04629,1
Amillepora22459,1
Amillepora09023,1
Amillepora11335,1
Amillepora19190,1
Amillepora07077,1
Amillepora05447,1
Amillepora22186,1
Amillepora04199,1
Amillepora25404,1
Amillepora06498,1
Amillepora16856,0
Amillepora18420,0
Amillepora27841,1
Amillepora04746,0
Amillepora28460,1
Amillepora04780,0
Amillepora11126,0
Amillepora10847,1
Amillepora22181,0
Amillepora03297,1
Amillepora04777,1
Amillepora21241,1
Amillepora33569,1
Amillepora23597,1
Amillepora06929,1
Amillepora13529,1
Amillepora37067,0
Amillepora17952,1
Amillepora35800,1
Amillepora00991,0
Amillepora09226,0
Amillepora22644,0
Amillepora12774,1
Amillepora12521,1
Amillepora34705,0
Amillepora12962,0
Amillepora08573,1
Amillepora16987,1
Amillepora12818,0
Amillepora16482,1
Amillepora13192,0
Amillepora06617,0
Amillepora20546,1
Amillepora08145,1
Amillepora03227,1
Amillepora28032,1
Amillepora23410,0
Amillepora37794,1
Amillepora27936,0
Amillepora04335,0
Amillepora17060,1
Amillepora06291,0
Amillepora08887,0
Amillepora15215,0
Amillepora11733,0
Amillepora14441,1
Amillepora20035,0
Amillepora26981,0
Amillepora17939,1
Amillepora01267,1
Amillepora04692,0
Amillepora19777,0
Amillepora23441,0
Amillepora19788,1
Amillepora21945,0
Amillepora08050,0
Amillepora16792,0
Amillepora13528,0
Amillepora20945,1
Amillepora30899,1
Amillepora10741,0
Amillepora07888,1
Amillepora03332,0
Amillepora06288,1
Amillepora16518,0
Amillepora13305,0
Amillepora04855,1
Amillepora21364,0
Amillepora18395,0
Amillepora05035,1
Amillepora17007,0
Amillepora01790,0
Amillepora07614,0
Amillepora24635,0
Amillepora24505,0
Amillepora22528,1
Amillepora19768,1
Amillepora05965,0
Amillepora05666,1
Amillepora10216,1
Amillepora06383,0
Amillepora01172,1
Amillepora00305,0
Amillepora16667,0
Amillepora12810,1
Amillepora06566,1
Amillepora06756,0
Amillepora27446,0
Amillepora18485,0
Amillepora29431,1
Amillepora00554,1
Amillepora15532,0
Amillepora10585,1
Amillepora23897,1
Amillepora25385,1
Amillepora13222,1
Amillepora26203,0
Amillepora31691,0
Amillepora03368,1
Amillepora06955,0
Amillepora07319,1
Amillepora03764,1
Amillepora33433,1
Amillepora15195,1
Amillepora03156,1
Amillepora10106,1
Amillepora16821,0
Amillepora22409,1
Amillepora06954,1
Amillepora32400,1
Amillepora24268,1
Amillepora06724,0
Amillepora22470,0
Amillepora14709,1
Amillepora06579,0
Amillepora08327,1
Amillepora04708,1
Amillepora14631,0
Amillepora04640,0
Amillepora13310,0
Amillepora06325,0
Amillepora14059,1
Amillepora09739,1
Amillepora17043,1
Amillepora04861,0
Amillepora02800,1
Amillepora17101,1
Amillepora32921,1
Amillepora16039,0
Amillepora18547,0
Amillepora19081,1
Amillepora25469,1
Amillepora07473,0
Amillepora29462,1
Amillepora12538,0
Amillepora29052,0
Amillepora05307,1
Amillepora14439,1
Amillepora04164,1
Amillepora32649,1
Amillepora32889,0
Amillepora07994,0
Amillepora12408,1
Amillepora27190,1
Amillepora06738,0
Amillepora07794,1
Amillepora24237,0
Amillepora30035,0
Amillepora27304,1
Amillepora19975,1
Amillepora21367,0
Amillepora07879,1
Amillepora23594,1
Amillepora19386,1
Amillepora19265,1
Amillepora18821,1
Amillepora29217,0
Amillepora07528,1
Amillepora17919,1
Amillepora37624,1
Amillepora08879,1
Amillepora11124,0
Amillepora34049,1
Amillepora37405,1
Amillepora02977,0
Amillepora15438,1
Amillepora21000,0
Amillepora23294,0
Amillepora09086,0
Amillepora12539,0
Amillepora24857,1
Amillepora12440,1
Amillepora11327,1
Amillepora10558,1
Amillepora05688,1
Amillepora05969,0
Amillepora23664,0
Amillepora14487,1
Amillepora26616,0
Amillepora19015,1
Amillepora06615,1
Amillepora05700,1
Amillepora17906,0
Amillepora37066,0
Amillepora12846,1
Amillepora12517,0
Amillepora33590,1
Amillepora23515,1
Amillepora14585,1
Amillepora29508,1
Amillepora31351,1
Amillepora12536,0
Amillepora06290,0
Amillepora08431,1
Amillepora33445,1
Amillepora17714,1
Amillepora24510,1
Amillepora17807,0
Amillepora18342,1
Amillepora11601,1
Amillepora01886,1
Amillepora13071,1
Amillepora25672,1
Amillepora09682,1
Amillepora29595,1
Amillepora03534,1
Amillepora07946,1
Amillepora32445,0
Amillepora26185,1
Amillepora13835,1
Amillepora20374,0
Amillepora00632,1
Amillepora35920,1
Amillepora03643,0
Amillepora30405,1
Amillepora31443,0
Amillepora06814,1
Amillepora21361,0
Amillepora01032,1
Amillepora12626,0
Amillepora03595,1
Amillepora31643,0
Amillepora29541,1
Amillepora11053,1
Amillepora28544,0
Amillepora06303,1
Amillepora35657,0
Amillepora19270,1
Amillepora11092,1
Amillepora37021,0
Amillepora05121,1
Amillepora33407,1
Amillepora20163,1
Amillepora07641,0
Amillepora21880,1
Amillepora12438,0
Amillepora13218,1
Amillepora04478,0
Amillepora10082,1
Amillepora22423,1
Amillepora18054,1
Amillepora12039,0
Amillepora33542,0
Amillepora29553,1
Amillepora37002,0
Amillepora04473,0
Amillepora12727,0
Amillepora15375,1
Amillepora03205,0
Amillepora25384,1
Amillepora03347,0
Amillepora09623,1
Amillepora16913,1
Amillepora29191,0
Amillepora27988,0
Amillepora30932,0
Amillepora36127,0
Amillepora21261,0
Amillepora09772,0
Amillepora29750,1
Amillepora05450,1
Amillepora20186,1
Amillepora27350,1
Amillepora22689,0
Amillepora18380,1
Amillepora13474,0
Amillepora09771,0
Amillepora07014,1
Amillepora00827,0
Amillepora25331,1
Amillepora03304,0
Amillepora12875,1
Amillepora24445,1
Amillepora14711,0
Amillepora09598,1
Amillepora12228,1
Amillepora20288,0
Amillepora18563,0
Amillepora18059,1
Amillepora30431,1
Amillepora06941,1
Amillepora01376,0
Amillepora08889,0
Amillepora10202,1
Amillepora34506,1
Amillepora13269,1
Amillepora34829,1
Amillepora18076,0
Amillepora25347,0
Amillepora01510,0
Amillepora13936,1
Amillepora34863,1
Amillepora06816,0
Amillepora03485,0
Amillepora25322,1
Amillepora05194,1
Amillepora20314,1
Amillepora24267,1
Amillepora16402,1
Amillepora30996,1
Amillepora25681,1
Amillepora25960,1
Amillepora16860,1
Amillepora23199,0
Amillepora08623,0
Amillepora00841,1
Amillepora06759,1
Amillepora24449,1
Amillepora18137,1
Amillepora07620,1
Amillepora12230,1
Amillepora18045,1
Amillepora10855,0
Amillepora14700,1
Amillepora18521,0
Amillepora36411,1
Amillepora04936,1
Amillepora06081,1
Amillepora33263,1
Amillepora13333,1
Amillepora13090,1
Amillepora24526,0
Amillepora08868,1
Amillepora07285,1
Amillepora19618,1
Amillepora35419,1
Amillepora13220,1
Amillepora20995,0
Amillepora34871,1
Amillepora16763,1
Amillepora08011,0
Amillepora02810,1
Amillepora10705,0
Amillepora10214,1
Amillepora06398,0
Amillepora04338,1
Amillepora09128,1
Amillepora15242,0
Amillepora26867,0
Amillepora17944,1
Amillepora09579,0
Amillepora30074,0
Amillepora04505,1
Amillepora21658,0
Amillepora00803,0
Amillepora14436,1
Amillepora05389,1
Amillepora11282,1
Amillepora20543,0
Amillepora01511,0
Amillepora27307,1
Amillepora10110,0
Amillepora12447,1
Amillepora09663,1
Amillepora07067,0
Amillepora25811,1
Amillepora25318,1
Amillepora25737,1
Amillepora36821,1
Amillepora06273,0
Amillepora07135,1
Amillepora17136,1
Amillepora08784,1
Amillepora00141,1
Amillepora15292,1
Amillepora20968,0
Amillepora16099,0
Amillepora22041,1
Amillepora14167,1
Amillepora21111,1
Amillepora12541,0
Amillepora26615,1
Amillepora00950,0
Amillepora23584,1
Amillepora00761,1
Amillepora13039,1
Amillepora05861,1
Amillepora13549,1
Amillepora21003,0
Amillepora30961,1
Amillepora29697,0
Amillepora05858,1
Amillepora37016,1
Amillepora25071,1
Amillepora04056,1
Amillepora18061,0
Amillepora01081,1
Amillepora05088,0
Amillepora24309,1
Amillepora24451,1
Amillepora04922,1
Amillepora21098,1
Amillepora05672,1
Amillepora19769,1
Amillepora05855,1
Amillepora06943,1
Amillepora20627,0
Amillepora10594,1
Amillepora06817,0
Amillepora15482,1
Amillepora19848,1
Amillepora23669,0
Amillepora19736,1
Amillepora27388,1
Amillepora01579,1
Amillepora00579,1
Amillepora04063,0
Amillepora24389,1
Amillepora13546,1
Amillepora15398,1
Amillepora04774,0
Amillepora13547,1
Amillepora05633,0
Amillepora31400,0
Amillepora08302,1
Amillepora09082,1
Amillepora06362,1
Amillepora14426,0
Amillepora37647,0
Amillepora20997,0
Amillepora24611,1
Amillepora04996,1
Amillepora16344,0
Amillepora06933,1
Amillepora10985,0
Amillepora03580,1
Amillepora05948,0
Amillepora10411,0
Amillepora34801,0
Amillepora01753,1
Amillepora06332,0
Amillepora29009,0
Amillepora36944,1
Amillepora12490,1
Amillepora34789,0
Amillepora16644,1
Amillepora15778,0
Amillepora00561,1
Amillepora08718,1
Amillepora01967,1
Amillepora05181,0
Amillepora03539,1
Amillepora22323,1
Amillepora25518,1
Amillepora02074,1
Amillepora28748,1
Amillepora12529,0
Amillepora18878,1
Amillepora19899,1
Amillepora30246,1
Amillepora05748,0
Amillepora15385,0
Amillepora29438,1
Amillepora05376,1
Amillepora30475,0
Amillepora30586,1
Amillepora19095,0
Amillepora31032,1
Amillepora20138,1
Amillepora35611,1
Amillepora31084,1
Amillepora02633,1
Amillepora04772,0
Amillepora28302,1
Amillepora07752,0
Amillepora07681,1
Amillepora07947,0
Amillepora35600,1
Amillepora31581,1
Amillepora30495,1
Amillepora16385,1
Amillepora05977,1
Amillepora15323,1
Amillepora22258,0
Amillepora11061,0
Amillepora20524,1
Amillepora18296,1
Amillepora25241,1
Amillepora21577,0
Amillepora11152,1
Amillepora13143,1
Amillepora35602,1
Amillepora13050,0
Amillepora12800,1
Amillepora15167,1
Amillepora11239,0
Amillepora10162,1
Amillepora04787,0
Amillepora06428,1
Amillepora37705,1
Amillepora04504,1
Amillepora32134,0
Amillepora35934,1
Amillepora00034,1
Amillepora37320,1
Amillepora32006,1
Amillepora03053,1
Amillepora23207,1
Amillepora03671,1
Amillepora00148,1
Amillepora27266,0
Amillepora14902,1
Amillepora09104,1
Amillepora22488,0
Amillepora05867,1
Amillepora12489,0
Amillepora05029,0
Amillepora10243,0
Amillepora16862,0
Amillepora29994,0
Amillepora15046,1
Amillepora06619,1
Amillepora04328,0
Amillepora23425,0
Amillepora15069,1
Amillepora05391,1
Amillepora06781,0
Amillepora16532,1
Amillepora05670,0
Amillepora21025,0
Amillepora06334,1
Amillepora19619,0
Amillepora04994,0
Amillepora25292,1
Amillepora19240,1
Amillepora06745,0
Amillepora20849,0
Amillepora08273,1
Amillepora03062,1
Amillepora21047,1
Amillepora25411,1
Amillepora04784,0
Amillepora24177,1
Amillepora04653,1
Amillepora11221,1
Amillepora07294,0
Amillepora16469,1
Amillepora09718,0
Amillepora03970,1
Amillepora34714,1
Amillepora23638,1
Amillepora24402,0
Amillepora20889,1
Amillepora17096,1
Amillepora23215,1
Amillepora05972,1
Amillepora21240,1
Amillepora02819,1
Amillepora19053,1
Amillepora26227,0
Amillepora03127,1
Amillepora08271,1
Amillepora28663,1
Amillepora12345,0
Amillepora20504,0
Amillepora02717,1
Amillepora09933,0
Amillepora27315,0
Amillepora31383,0
Amillepora35535,1
Amillepora36746,0
Amillepora10944,1
Amillepora05482,0
Amillepora06235,1
Amillepora33734,1
Amillepora12492,1
Amillepora32897,1
Amillepora15402,1
Amillepora07725,1
Amillepora00131,1
Amillepora19875,1
Amillepora09576,0
Amillepora15480,1
Amillepora04873,1
Amillepora17993,0
Amillepora10689,0
Amillepora25361,0
Amillepora16104,0
Amillepora15196,0
Amillepora21580,0
Amillepora19073,1
Amillepora06093,1
Amillepora35010,1
Amillepora13031,1
Amillepora34509,1
Amillepora12811,0
Amillepora08696,1
Amillepora07673,1
Amillepora24287,1
Amillepora13762,1
Amillepora20628,0
Amillepora08368,1
Amillepora24790,0
Amillepora24301,1
Amillepora20625,0
Amillepora24752,1
Amillepora12812,0
Amillepora19689,1
Amillepora23209,0
Amillepora18515,0
Amillepora02821,1
Amillepora13595,0
Amillepora18552,1
Amillepora29705,1
Amillepora18523,0
Amillepora25483,1
Amillepora19271,0
Amillepora01382,0
Amillepora31049,1
Amillepora24044,0
Amillepora36971,1
Amillepora24621,0
Amillepora25575,1
Amillepora08246,1
Amillepora29481,0
Amillepora05222,0
Amillepora21296,0
Amillepora23179,1
Amillepora37250,0
Amillepora31375,1
Amillepora12543,0
Amillepora06080,1
Amillepora06473,1
Amillepora23378,0
Amillepora02805,1
Amillepora24395,0
Amillepora11230,0
Amillepora05625,0
Amillepora09766,1
Amillepora30999,0
Amillepora02799,1
Amillepora09079,1
Amillepora04036,0
Amillepora31417,0
Amillepora29422,1
Amillepora23562,1
Amillepora04054,0
Amillepora06305,1
Amillepora05218,0
Amillepora22083,0
Amillepora29075,1
Amillepora02459,1
Amillepora24041,1
Amillepora02925,0
Amillepora36857,1
Amillepora34307,1
Amillepora03009,0
Amillepora05311,0
Amillepora12809,1
Amillepora12956,0
Amillepora12910,1
Amillepora27254,0
Amillepora27204,0
Amillepora25402,1
Amillepora10821,1
Amillepora14340,0
Amillepora18860,1
Amillepora31378,0
Amillepora13498,1
Amillepora09954,0
Amillepora22455,1
Amillepora19007,1
Amillepora06574,1
Amillepora12235,1
Amillepora10422,1
Amillepora08685,0
Amillepora35885,1
Amillepora04410,1
Amillepora15170,0
Amillepora04052,0
Amillepora19051,1
Amillepora16818,1
Amillepora05443,0
Amillepora09668,1
Amillepora27269,1
Amillepora14663,0
Amillepora00801,0
Amillepora05635,0
Amillepora17814,1
Amillepora23417,0
Amillepora32864,1
Amillepora10013,1
Amillepora03947,1
Amillepora15130,1
Amillepora25889,1
Amillepora06104,0
Amillepora18151,1
Amillepora28833,1
Amillepora13166,0
Amillepora32559,1
Amillepora22465,0
Amillepora04072,1
Amillepora21610,1
Amillepora26064,1
Amillepora32424,0
Amillepora34110,1
Amillepora25240,0
Amillepora28094,1
Amillepora03654,1
Amillepora07788,1
Amillepora00258,1
Amillepora19563,1
Amillepora21070,1
Amillepora28555,1
Amillepora31304,1
Amillepora10656,0
Amillepora33757,1
Amillepora06459,1
Amillepora06993,1
Amillepora05775,0
Amillepora09585,1
Amillepora06234,0
Amillepora00921,0
Amillepora32093,1
Amillepora02814,1
Amillepora24008,0
Amillepora27873,1
Amillepora07616,0
Amillepora34719,0
Amillepora00580,0
Amillepora06118,1
Amillepora05793,1
Amillepora23082,1
Amillepora01160,1
Amillepora16069,1
Amillepora11296,1
Amillepora24679,0
Amillepora13058,1
Amillepora19155,1
Amillepora11895,1
Amillepora04933,1
Amillepora14037,0
Amillepora05315,1
Amillepora01725,0
Amillepora15263,1
Amillepora33174,1
Amillepora32193,1
Amillepora04043,1
Amillepora22229,1
Amillepora02566,1
Amillepora11216,1
Amillepora22280,0
Amillepora33341,1
Amillepora05266,0
Amillepora07377,1
Amillepora31497,1
Amillepora20941,1
Amillepora25311,0
Amillepora05308,1
Amillepora23208,0
Amillepora01026,1
Amillepora25661,1
Amillepora19444,1
Amillepora38137,1
Amillepora02804,1
Amillepora13103,1
Amillepora13255,1
Amillepora26048,1
Amillepora03176,0
Amillepora33565,0
Amillepora25952,1
Amillepora13224,1
Amillepora06186,1
Amillepora25338,0
Amillepora15197,1
Amillepora23221,1
Amillepora02065,1
Amillepora25286,1
Amillepora04687,1
Amillepora15478,1
Amillepora01731,1
Amillepora10480,0
Amillepora36846,1
Amillepora26192,1
Amillepora04783,0
Amillepora00670,0
Amillepora08881,1
Amillepora12760,0
Amillepora01021,0
Amillepora13496,1
Amillepora10056,1
Amillepora14422,1
Amillepora07738,0
Amillepora20044,0
Amillepora26901,1
Amillepora15047,0
Amillepora23550,1
Amillepora05910,1
Amillepora35676,1
Amillepora02580,1
Amillepora02859,0
Amillepora32172,1
Amillepora06660,1
Amillepora37265,0
Amillepora08237,1
Amillepora17067,1
Amillepora03913,0
Amillepora06909,0
Amillepora08903,1
Amillepora04997,0
Amillepora19454,1
Amillepora24379,1
Amillepora09105,1
Amillepora13092,1
Amillepora10836,0
Amillepora18465,0
Amillepora29200,1
Amillepora04930,1
Amillepora24677,1
Amillepora18962,1
Amillepora07643,1
Amillepora16383,0
Amillepora37223,1
Amillepora19146,1
Amillepora10361,1
Amillepora30428,0
Amillepora32593,0
Amillepora37376,1
Amillepora09074,0
Amillepora03402,0
Amillepora35000,1
Amillepora01766,1
Amillepora28463,0
Amillepora08714,1
Amillepora22619,0
Amillepora22547,0
Amillepora04785,0
Amillepora11289,0
Amillepora21143,1
Amillepora34050,1
Amillepora01602,1
Amillepora09794,1
Amillepora14884,1
Amillepora09580,0
Amillepora14028,1
Amillepora19987,1
Amillepora01010,1
Amillepora10809,0
Amillepora01121,0
Amillepora01298,1
Amillepora16442,0
Amillepora35598,0
Amillepora15317,0
Amillepora35345,1
Amillepora10853,0
Amillepora18862,1
Amillepora03536,0
Amillepora18321,0
Amillepora01620,0
Amillepora33251,1
Amillepora21481,0
Amillepora09202,1
Amillepora32555,1
Amillepora04904,0
Amillepora06569,1
Amillepora12518,1
Amillepora00533,1
Amillepora12333,1
Amillepora29165,0
Amillepora36947,0
Amillepora25800,1
Amillepora09972,1
Amillepora29007,0
Amillepora20013,1
Amillepora14824,0
Amillepora00067,1
Amillepora37625,1
Amillepora13543,0
Amillepora34817,1
Amillepora23376,1
Amillepora31939,1
Amillepora23381,0
Amillepora25664,0
Amillepora09558,1
Amillepora06754,0
Amillepora32088,1
Amillepora06901,1
Amillepora01721,1
Amillepora12343,1
Amillepora13181,1
Amillepora15155,1
Amillepora20484,1
Amillepora14445,1
Amillepora06634,1
Amillepora09848,1
Amillepora12759,1
Amillepora36801,1
Amillepora15770,0
Amillepora19976,1
Amillepora38033,0
Amillepora03115,1
Amillepora18972,1
Amillepora34107,1
Amillepora31644,0
Amillepora29654,1
Amillepora14009,1
Amillepora07906,1
Amillepora03267,1
Amillepora06358,0
Amillepora05318,0
Amillepora10694,1
Amillepora04744,0
Amillepora30492,1
Amillepora07100,0
Amillepora15786,0
Amillepora10664,1
Amillepora23414,0
Amillepora07085,1
Amillepora11118,1
Amillepora24832,0
Amillepora07493,1
Amillepora11256,1
Amillepora14331,0
Amillepora05223,1
